,Unnamed: 0,Year,Make,Model,Price_x,Mileage,Location,TO_distance,Location_Region,loc,point,latitude,longitude,altitude,Location_Dist,Price_y
3797,3866,2016,Toyota,Corolla,16599.0,88430.0,Burlington,48,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 48",34201.60144927536
3798,3867,2020,Acura,MDX,57691.0,8354.0,Mississauga,30,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 30",29603.69920318725
3799,3868,2020,Mercedes-Benz,A220W4,49739.0,1425.0,Whitby,45,"Whitby, Ontario","Whitby, Durham Region, Golden Horseshoe, Ontario, L1N 6A3, Canada","(43.899871, -78.940201, 0.0)",43.899871000000005,-78.940201,0.0,"Whitby, 45",41267.613333333335
3800,3869,2013,BMW,X3,14990.0,127200.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3801,3870,2016,Chevrolet,Cruze,13998.0,14000.0,Guelph,74,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 74",25796.0564516129
3802,3871,2015,Nissan,Rogue,12600.0,78123.0,Mississauga,23,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 23",29603.69920318725
3803,3872,2015,Mitsubishi,Lancer,9295.0,132270.0,Hamilton,65,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 65",26965.2421875
3805,3874,2012,Audi,Q5,13995.0,136101.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
3806,3875,2017,Mercedes-Benz,S-Class,62910.0,50934.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
3807,3876,2020,Toyota,RAV4,41784.0,8760.0,Bolton,34,"Bolton, Ontario","Bolton, Peel Region, Golden Horseshoe, Ontario, L7E 1C8, Canada","(43.879548, -79.73826, 0.0)",43.879548,-79.73826,0.0,"Bolton, 34",26531.214285714286
3808,3877,2018,BMW,650I,67890.0,13032.0,Oakville,40,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 40",37314.167272727274
3809,3878,2015,Honda,Civic,13788.0,49980.0,Oakville,32,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 32",37314.167272727274
3810,3879,2019,Nissan,Rogue,30786.0,25365.0,Vaughan,24,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 24",35577.231292517004
3811,3880,2019,Ford,Escape,29995.0,34200.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
3813,3882,2015,Mercedes-Benz,C-Class,25499.0,61000.0,Mississauga,19,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 19",29603.69920318725
3814,3883,2017,Kia,Soul,17999.0,33523.0,Brampton,30,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 30",31978.789743589743
3815,3884,2012,Dodge,Grand,10998.0,99155.0,North York,17,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 17",42238.37160120846
3816,3885,2017,BMW,X1,27980.0,42099.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3817,3886,2016,Ram,Promaster,15995.0,124354.0,Hamilton,55,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 55",26965.2421875
3818,3887,2019,Lexus,NX,39888.0,54953.0,Markham,19,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 19",33321.608695652176
3819,3888,2016,Audi,S5,39000.0,80000.0,Richmond Hill,33,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 33",31169.36170212766
3820,3889,2020,Kia,Soul,26398.0,27.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
3821,3890,2016,Acura,MDX,27988.0,72466.0,Aurora,42,"Aurora, Ontario","Aurora, York Region, Golden Horseshoe, Ontario, Canada","(43.99973, -79.467545, 0.0)",43.99973,-79.467545,0.0,"Aurora, 42",28785.244444444445
3822,3891,2014,Mercedes-Benz,B-Class,11995.0,138000.0,Toronto,18,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 18",32234.972459639128
3823,3892,2017,Maserati,Levante,62800.0,47292.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3824,3893,2018,Cadillac,XT5,28100.0,35803.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
3826,3895,2017,Infiniti,QX70,37998.0,28956.0,Guelph,77,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 77",25796.0564516129
3827,3896,2019,Toyota,Sienna,27788.0,48248.0,Toronto,19,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 19",32234.972459639128
3828,3897,2018,Dodge,Grand,20995.0,53707.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3830,3899,2017,Ford,Fusion,14495.0,71887.0,Brampton,35,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 35",31978.789743589743
3831,3900,2016,Hyundai,Elantra,12499.0,92435.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3832,3901,2017,Nissan,Versa,9998.0,103000.0,Burlington,44,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 44",34201.60144927536
3833,3902,2018,GMC,Terrain,31988.0,53654.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
3834,3903,2019,Ford,Escape,30133.0,1016.0,Aurora,41,"Aurora, Ontario","Aurora, York Region, Golden Horseshoe, Ontario, Canada","(43.99973, -79.467545, 0.0)",43.99973,-79.467545,0.0,"Aurora, 41",28785.244444444445
3835,3904,2018,Jaguar,XF,34800.0,29221.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3836,3905,2019,Volkswagen,Tiguan,30998.0,19530.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
3837,3906,2015,Nissan,Altima,11900.0,123450.0,Burlington,45,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 45",34201.60144927536
3838,3907,2017,Audi,Q7,37395.0,75440.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3839,3908,2019,Dodge,Grand,23998.0,50046.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
3840,3909,2018,Kia,Optima,17950.0,59375.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
3841,3910,2017,Ford,Escape,16966.0,67264.0,Guelph,67,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 67",25796.0564516129
3843,3912,2016,Toyota,Corolla,12999.0,143372.0,Burlington,48,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 48",34201.60144927536
3846,3915,2019,Subaru,Forester,28499.0,50709.0,Burlington,48,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 48",34201.60144927536
3847,3916,2020,Mazda,CX-30,36130.0,20.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
3848,3917,2019,Mazda,CX-5,35500.0,23781.0,Scarborough,13,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 13",23342.97272727273
3849,3918,2017,Audi,Q7,37395.0,75440.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3851,3921,2015,Mazda,CX-9,18985.0,100395.0,Markham,27,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 27",33321.608695652176
3856,3926,2017,Chrysler,Pacifica,34969.0,25666.0,Thornhill,18,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 18",44930.72727272727
3857,3927,2019,Chrysler,300,34777.0,22722.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3859,3929,2019,Mazda,Mazda3,22688.0,13397.0,Scarborough,21,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 21",23342.97272727273
3860,3930,2017,Chevrolet,Spark,11998.0,39835.0,Scarborough,19,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 19",23342.97272727273
3863,3933,2019,Kia,Sportage,22999.0,61757.0,Stouffville,37,"Stouffville, Ontario","Stouffville, Main Street Stouffville, Downtown Stouffville, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L4A 2S5, Canada","(43.9708746, -79.2500689, 0.0)",43.9708746,-79.2500689,0.0,"Stouffville, 37",23699.589285714286
3864,3934,2018,Porsche,Macan,52800.0,56469.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3865,3935,2017,BMW,X5,37932.0,106985.0,Oakville,40,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 40",37314.167272727274
3866,3937,2019,Honda,CR-V,35100.0,29062.0,Mississauga,30,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 30",29603.69920318725
3867,3938,2017,Chevrolet,Equinox,17877.0,64054.0,Oshawa,49,"Oshawa, Ontario","Oshawa, Durham Region, Golden Horseshoe, Ontario, Canada","(43.91768, -78.862953, 0.0)",43.91768,-78.862953,0.0,"Oshawa, 49",21395.27027027027
3869,3940,2019,Acura,RDX,38495.0,76486.0,Markham,25,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 25",33321.608695652176
3870,3941,2016,Volkswagen,E-Golf,22499.0,39238.0,Brampton,30,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 30",31978.789743589743
3871,3942,2017,Volkswagen,Passat,17099.0,82779.0,Maple,25,"Maple, Ontario","Maple, 30, Station Street, Maple, Vaughan, York Region, Golden Horseshoe, Ontario, L6A 1G3, Canada","(43.8595029, -79.5068522, 0.0)",43.859502899999995,-79.5068522,0.0,"Maple, 25",25384.25
3872,3943,2018,Cadillac,XT5,33198.0,46533.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
3873,3944,2016,Ford,F-150,26587.0,164556.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3874,3945,2016,Audi,A5,22910.0,77001.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
3875,3946,2019,Kia,Forte,19999.0,22728.0,Stoney Creek,56,"Stoney Creek, Ontario","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3P1, Canada","(43.2167722, -79.7567508, 0.0)",43.2167722,-79.75675079999999,0.0,"Stoney Creek, 56",24200.35135135135
3877,3948,2016,Volkswagen,Passat,15750.0,95728.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3878,3949,2019,Mercedes-Benz,GLC,57999.0,14072.0,Brampton,36,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 36",31978.789743589743
3879,3950,2012,Buick,Enclave,14395.0,131023.0,Caledonia,79,"Caledonia, Ontario","Caledonia, Eglinton Avenue West, Keelesdale, York, York South—Weston, Toronto, Golden Horseshoe, Ontario, M6E 4Y2, Canada","(43.6923702, -79.4653558, 0.0)",43.692370200000006,-79.4653558,0.0,"Caledonia, 79",19105.29411764706
3880,3951,2016,BMW,X5,39995.0,59874.0,Ajax,37,"Ajax, Ontario","Ajax, Durham Region, Golden Horseshoe, Ontario, Canada","(43.850374, -79.024658, 0.0)",43.850374,-79.024658,0.0,"Ajax, 37",36434.23684210526
3881,3952,2020,Volkswagen,Tiguan,35399.0,5865.0,Maple,25,"Maple, Ontario","Maple, 30, Station Street, Maple, Vaughan, York Region, Golden Horseshoe, Ontario, L6A 1G3, Canada","(43.8595029, -79.5068522, 0.0)",43.859502899999995,-79.5068522,0.0,"Maple, 25",25384.25
3882,3953,2017,Hyundai,Tucson,32399.0,3489.0,Aurora,40,"Aurora, Ontario","Aurora, York Region, Golden Horseshoe, Ontario, Canada","(43.99973, -79.467545, 0.0)",43.99973,-79.467545,0.0,"Aurora, 40",28785.244444444445
3883,3954,2016,Subaru,Outback,21821.0,83367.0,Mississauga,26,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 26",29603.69920318725
3884,3955,2012,Mercedes-Benz,CLS-Class,32980.0,86763.0,North York,20,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 20",42238.37160120846
3885,3956,2015,Audi,Q7,24500.0,120100.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
3887,3958,2015,Nissan,Rogue,14990.0,89186.0,Mono,67,"Mono, Ontario","Mono, Dufferin County, Central Ontario, Ontario, Canada","(43.9462199, -80.1042319, 0.0)",43.946219899999996,-80.1042319,0.0,"Mono, 67",29048.68
3888,3959,2017,Hyundai,Elantra,12499.0,57883.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3890,3961,2018,Jeep,Renegade,31988.0,4889.0,Scarborough,14,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 14",23342.97272727273
3891,3962,2019,Audi,Q5,35989.0,30575.0,Bolton,37,"Bolton, Ontario","Bolton, Peel Region, Golden Horseshoe, Ontario, L7E 1C8, Canada","(43.879548, -79.73826, 0.0)",43.879548,-79.73826,0.0,"Bolton, 37",26531.214285714286
3892,3963,2017,Mercedes-Benz,C-Class,46800.0,35246.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3893,3964,2019,Cadillac,XT5,37988.0,42342.0,Brampton,34,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 34",31978.789743589743
3895,3966,2019,Toyota,Highlander,40995.0,39432.0,Brampton,34,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 34",31978.789743589743
3896,3967,2019,Jeep,Cherokee,30998.0,8855.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
3898,3969,2019,Honda,CR-V,24992.0,30850.0,Hamilton,55,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 55",26965.2421875
3899,3970,2017,Subaru,Impreza,21295.0,31885.0,Oakville,39,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 39",37314.167272727274
3900,3971,2017,Hyundai,Elantra,13799.0,56859.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3901,3972,2014,Kia,Forte,8900.0,129496.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3902,3973,2019,Jeep,Cherokee,29499.0,3980.0,Toronto,17,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 17",32234.972459639128
3903,3974,2016,Nissan,Murano,25999.0,57018.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3904,3975,2011,Maserati,Gran,59950.0,60488.0,Toronto,19,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 19",32234.972459639128
